OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
605176,Flying J #4284,9637 I-10 Exit 131,Barryville,NY,174,3.006
605177,Road Ranger #7449,2955 US-287 Exit 353,Upland Colony,SD,135,3.143
605178,Roadys Truck Stop #4538,8914 I-10 Exit 95,Melvindale,MI,217,3.062
605179,Loves Travel Stop #5035,8706 I-10 Exit 38,Westminster,CA,14,3.344
605180,Sapp Bros #7936,8502 I-40 Exit 288,Marlboro Meadows,MD,126,2.894
605181,Flying J #8609,377 State Hwy 6 Exit 7,Battlefield,MO,114,2.860
605182,Sapp Bros #6551,6944 State Hwy 6 Exit 5,Solon,OH,175,2.885
605183,Flying J #4170,759 I-95 Exit 169,Reliance,SD,45,3.157
605184,AMBEST #6415,1042 State Hwy 6 Exit 292,North Hudson,WI,207,3.064
605185,Road Ranger #3094,5139 I-95 Exit 281,Dearborn Heights,MI,310,2.920
605186,Loves Travel Stop #1140,803 I-80 Exit 7,Caddo,OK,278,3.268
605187,Bosselman Travel Center #7323,5973 I-95 Exit 198,Shickley,NE,110,2.928
605188,Pilot Travel Center #4336,1000 US-287 Exit 395,White Oak,MD,138,2.986
605189,Loves Travel Stop #6468,1318 State Hwy 6 Exit 208,Strawberry,AZ,326,3.332
605190,Flying J #158,6610 I-80 Exit 168,Fontana,KS,146,2.865
605191,Kwik Trip #5825,3275 I-95 Exit 215,Lacombe,LA,46,2.788
605192,Pilot Travel Center #4863,8536 I-40 Exit 264,Chemung,IL,288,2.898
605193,Pilot Travel Center #5252,7939 US-287 Exit 349,Muncie,IN,299,2.817
605194,Sapp Bros #8782,4246 I-10 Exit 28,Wall Lake,IN,87,3.059
605195,Petro Stopping Center #9764,4094 I-95 Exit 236,Orangeville,OH,35,3.192
605196,Bosselman Travel Center #2431,7611 I-95 Exit 353,Monticello,WI,118,2.920
605197,Sapp Bros #4708,4411 I-10 Exit 138,Almedia,PA,173,3.140
605198,Road Ranger #481,5702 I-10 Exit 225,Fayette,MS,104,2.791
605199,AMBEST #1118,2144 I-95 Exit 383,Morrison,CO,308,3.291
605200,Petro Stopping Center #5876,7394 I-10 Exit 266,Highmore,SD,88,3.404
605201,Petro Stopping Center #6125,6683 State Hwy 6 Exit 117,Bertram,IA,223,3.135
605202,TA Travel Center #8568,1472 State Hwy 6 Exit 101,Dekalb,IL,225,3.256
605203,Bosselman Travel Center #9690,7234 I-80 Exit 46,Turin,IA,236,3.141
605204,Flying J #9273,5868 State Hwy 6 Exit 283,Hampton,MN,323,3.411
605205,Flying J #6563,9457 I-10 Exit 171,Rancho Cordova,CA,230,4.075
605206,Pilot Travel Center #1975,5494 I-10 Exit 18,Northport,WA,362,3.882
605207,Flying J #4531,3446 I-40 Exit 220,Sartell,MN,79,3.048
605208,Sapp Bros #6737,3117 I-40 Exit 123,Kennedyville,MD,135,3.001
605209,Flying J #4020,6156 State Hwy 6 Exit 46,Youngsville,LA,397,2.990
605210,Sapp Bros #8085,5180 I-95 Exit 66,Leeds,ND,36,3.259
605211,Flying J #8862,7060 I-40 Exit 195,Crystal Springs,AR,259,3.115
605212,TA Travel Center #8474,7457 I-40 Exit 73,Wrenshall,MN,130,3.362
605213,Sapp Bros #6676,5173 I-10 Exit 168,Luray,SC,391,3.017
605214,Pilot Travel Center #7807,6625 I-10 Exit 300,Rotonda,FL,360,3.034
605215,Pilot Travel Center #7925,586 I-40 Exit 393,Swansea,IL,345,3.022
605216,Bosselman Travel Center #7246,7716 US-287 Exit 136,Cary,MS,117,2.985
605217,AMBEST #5390,9702 I-80 Exit 143,Bayou Country Club,LA,187,3.355
605218,Loves Travel Stop #6759,1951 US-287 Exit 333,Jordan Hill,LA,330,2.884
605219,Roadys Truck Stop #3486,4128 State Hwy 6 Exit 10,Supreme,LA,209,2.948
605220,Road Ranger #1390,4074 I-10 Exit 84,Viera West,FL,110,2.899
605221,Loves Travel Stop #3046,3211 I-40 Exit 117,Benton,MO,205,2.872
605222,Petro Stopping Center #7328,3848 I-40 Exit 278,Hickory,MS,45,3.007
605223,Roadys Truck Stop #9842,792 I-80 Exit 176,Falling Spring,WV,15,3.135
605224,TA Travel Center #818,6659 I-80 Exit 260,Matlacha,FL,369,3.218
605225,Bosselman Travel Center #5726,8738 I-10 Exit 5,Burbank,WA,141,4.056
605226,Kwik Trip #5508,1733 I-10 Exit 40,Bellflower,CA,338,3.946
605227,Roadys Truck Stop #8708,9247 I-10 Exit 115,Ralston,OK,300,3.261
605228,Petro Stopping Center #4136,6284 State Hwy 6 Exit 282,Orion,IL,178,3.356
605229,Kwik Trip #7498,3929 I-80 Exit 381,Lanesboro,MN,349,3.283
605230,QuikTrip #7120,6640 I-95 Exit 66,Galena,OH,316,3.057
605231,Flying J #992,531 I-10 Exit 250,White River Junction,VT,107,2.993
605232,Kwik Trip #7521,8195 US-287 Exit 222,Luther,MT,138,3.563
605233,Flying J #8416,5697 I-40 Exit 269,Troy,PA,266,3.196
605234,QuikTrip #601,4728 US-287 Exit 377,Campbell,CA,388,3.685
605235,Sapp Bros #5807,4256 I-80 Exit 286,Pinewood,FL,126,2.802
605236,QuikTrip #4261,2917 I-40 Exit 25,De Soto,MS,298,3.150
605237,Petro Stopping Center #3924,9011 I-40 Exit 179,Mainesburg,PA,398,3.039
605238,Bosselman Travel Center #4425,8470 I-95 Exit 262,Ghent,KY,119,3.360
605239,Pilot Travel Center #2065,8636 State Hwy 6 Exit 26,Stratmoor,CO,275,3.610
605240,Sapp Bros #3706,9496 I-80 Exit 338,Heath,AL,361,3.042
605241,Road Ranger #9765,9151 US-287 Exit 393,Morrisville,VT,193,2.851
605242,Roadys Truck Stop #246,572 I-10 Exit 130,Langley Park,MD,93,3.157
605243,QuikTrip #752,9766 I-95 Exit 123,Moses Lake,WA,309,4.120
605244,Sapp Bros #4878,8710 I-10 Exit 300,Valley Green,PA,154,3.047
605245,AMBEST #3328,3642 I-95 Exit 331,Seagraves,TX,5,3.364
605246,Roadys Truck Stop #3889,4225 State Hwy 6 Exit 323,Riviera,TX,41,2.949
605247,Road Ranger #6444,8216 I-95 Exit 21,Dresser,WI,132,3.190
605248,QuikTrip #9178,1112 US-287 Exit 323,Gaston,OR,351,3.643
605249,Road Ranger #5179,4202 US-287 Exit 68,Lake Mills,WI,300,3.208
605250,Petro Stopping Center #9608,1862 US-287 Exit 280,Lilbourn,MO,4,3.226
605251,Kwik Trip #7442,4341 US-287 Exit 293,Newark,NJ,89,3.253
605252,Flying J #1701,750 US-287 Exit 267,Fontana Dam,NC,247,3.150
605253,Roadys Truck Stop #8628,6650 I-95 Exit 374,Globe,AZ,132,3.480
605254,Petro Stopping Center #1456,6394 US-287 Exit 376,Dadeville,MO,256,2.996
605255,Loves Travel Stop #4361,1799 I-10 Exit 256,Angola,NY,283,2.976
605256,AMBEST #2039,590 US-287 Exit 206,Centreville,AL,211,2.752
605257,Flying J #2225,6843 I-80 Exit 142,Northfield,KY,217,3.140
605258,TA Travel Center #5672,8175 I-95 Exit 378,Shelby,MS,213,3.398
605259,Sapp Bros #3912,5592 State Hwy 6 Exit 283,Lomita,CA,197,3.514
605260,Flying J #7088,560 I-80 Exit 75,Custer,SD,50,3.453
605261,Loves Travel Stop #2826,4642 US-287 Exit 288,Independence,CA,220,4.010
605262,QuikTrip #9569,8409 US-287 Exit 136,Chester,IA,353,3.287
605263,Road Ranger #1759,9026 I-10 Exit 179,Pacific Grove,CA,34,3.666
605264,Flying J #2699,7978 I-10 Exit 215,Berwick,PA,73,2.989
605265,Kwik Trip #9743,1054 I-95 Exit 74,Giltner,NE,113,3.137
605266,Bosselman Travel Center #6961,284 I-80 Exit 102,Shelter Cove,CA,116,3.907
605267,Road Ranger #8449,432 US-287 Exit 229,Terlingua,TX,363,3.314
605268,QuikTrip #3105,2211 US-287 Exit 98,Nashville,MI,358,3.102
605269,QuikTrip #5271,8953 I-10 Exit 366,Carrollton,MS,368,3.161
605270,Sapp Bros #9493,6498 I-10 Exit 315,Chester,VA,382,3.157
605271,QuikTrip #1159,8349 US-287 Exit 37,Meacham,OR,61,3.757
605272,QuikTrip #7334,7730 I-40 Exit 197,Medina,NY,104,3.480
605273,Loves Travel Stop #5275,3349 I-95 Exit 26,Webster,IA,305,3.120
605274,Road Ranger #7712,8479 State Hwy 6 Exit 57,Cranfills Gap,TX,48,2.987
605275,Kwik Trip #9500,1173 I-95 Exit 85,Delphos,IA,286,3.120
605276,Road Ranger #4498,700 I-80 Exit 223,Oak Run,IL,329,3.357
605277,Road Ranger #844,8502 I-80 Exit 171,Eastport,ME,339,2.869
605278,Road Ranger #9382,7711 US-287 Exit 325,Acala,TX,328,3.208
605279,Flying J #6239,5103 I-40 Exit 396,Ripley,TN,261,3.118
605280,Kwik Trip #4854,2707 I-40 Exit 154,Lacona,IA,313,2.810
605281,Sapp Bros #4213,3035 I-95 Exit 254,Bennett Springs,NV,199,3.835
605282,Roadys Truck Stop #7493,5274 I-80 Exit 385,Big Spring,TX,267,3.073
605283,Roadys Truck Stop #6801,9283 I-95 Exit 40,Hoffman Estates,IL,160,3.731
605284,Flying J #9794,2231 I-10 Exit 158,Green Sea,SC,45,2.899
605285,Flying J #3422,8102 I-80 Exit 97,Avon,PA,89,3.326
605286,Pilot Travel Center #8627,1683 I-95 Exit 326,Forestville,WI,154,3.071
605287,Petro Stopping Center #4794,9308 I-95 Exit 31,Joy,IL,394,3.128
605288,Petro Stopping Center #2401,7760 I-80 Exit 183,Underwood Petersville,AL,313,3.021
605289,Bosselman Travel Center #1888,9466 I-80 Exit 48,Glenford,OH,162,2.829
605290,Roadys Truck Stop #4313,4623 I-10 Exit 272,Washington Terrace,UT,385,3.610
605291,TA Travel Center #9334,7197 I-40 Exit 86,Birmingham,MI,7,3.142
605292,AMBEST #8464,7429 I-40 Exit 19,Millgrove,IN,62,2.941
605293,Bosselman Travel Center #880,6271 I-80 Exit 147,Republican City,NE,219,3.365
605294,Loves Travel Stop #2165,2580 US-287 Exit 208,Talma,IN,79,3.089
605295,Petro Stopping Center #4858,3686 State Hwy 6 Exit 213,Penn,PA,79,3.305
605296,Road Ranger #723,7044 State Hwy 6 Exit 180,Canisteo,NY,134,2.746
605297,Sapp Bros #6892,6990 State Hwy 6 Exit 28,Callensburg,PA,98,3.042
605298,Pilot Travel Center #1199,936 I-95 Exit 192,Panther,KY,367,3.076
605299,Sapp Bros #8022,5888 I-80 Exit 260,Novato,CA,271,3.927
605300,Sapp Bros #7523,9203 US-287 Exit 353,Danville,VA,106,3.019
605301,QuikTrip #1623,1784 State Hwy 6 Exit 332,Culpeper,VA,395,3.295
605302,Kwik Trip #5841,6710 I-95 Exit 55,Wykoff,MN,353,3.228
605303,Loves Travel Stop #7840,9053 I-40 Exit 257,Hammond,LA,287,2.834
605304,Kwik Trip #1548,5988 I-95 Exit 302,Goliad,TX,62,3.046
605305,Kwik Trip #7134,2377 I-80 Exit 309,Brookdale,CA,106,3.688
605306,Kwik Trip #7684,1208 I-95 Exit 187,Dash Point,WA,245,3.958
605307,Loves Travel Stop #5747,6691 I-80 Exit 390,Penermon,MO,55,3.102
605308,Pilot Travel Center #4332,8081 I-10 Exit 36,Bridgewater,NY,293,3.112
605309,Petro Stopping Center #830,7214 I-10 Exit 169,Lecompton,KS,222,2.776
605310,Pilot Travel Center #1002,3273 State Hwy 6 Exit 3,Le Mars,IA,278,3.110
605311,Roadys Truck Stop #1136,5057 State Hwy 6 Exit 106,Rio Pinar,FL,302,3.047
605312,QuikTrip #4907,2940 I-80 Exit 242,Magna Metro,UT,260,3.621
605313,Flying J #7409,7039 I-80 Exit 122,Lyons,CO,57,3.313
605314,QuikTrip #167,1620 I-80 Exit 202,Desales University,PA,351,2.728
605315,Pilot Travel Center #6165,6766 I-10 Exit 360,Octavia,NE,81,3.241
605316,Roadys Truck Stop #9733,2760 I-80 Exit 199,Gorham,IL,69,3.056
605317,Pilot Travel Center #1638,3902 US-287 Exit 73,Pine Bluff,AR,53,3.020
605318,QuikTrip #7262,3855 I-40 Exit 76,Steinhatchee,FL,361,3.180
605319,Bosselman Travel Center #8300,6555 I-80 Exit 258,Marengo,IN,57,3.092
605320,Loves Travel Stop #9735,6500 I-10 Exit 267,Buffalo Center,IA,279,3.130
605321,Sapp Bros #3247,6075 I-95 Exit 36,Cokato,MN,99,3.106
605322,TA Travel Center #7116,4189 State Hwy 6 Exit 376,Columbia City,OR,145,3.540
605323,QuikTrip #8701,8673 I-10 Exit 272,Gaston,IN,73,3.008
605324,Loves Travel Stop #8631,8265 I-95 Exit 58,Rochester,MN,371,3.368
605325,Flying J #3595,9407 I-40 Exit 252,Weissport,PA,77,3.117
605326,Kwik Trip #2684,3787 I-95 Exit 94,Osceola,NE,361,3.249
605327,Road Ranger #7594,5336 US-287 Exit 48,Alexandria,TN,398,3.101
605328,Pilot Travel Center #6202,5324 US-287 Exit 145,Moreauville,LA,14,3.190
605329,Sapp Bros #4971,8067 US-287 Exit 181,Findlay,OH,99,3.285
605330,Flying J #6997,764 State Hwy 6 Exit 18,Plover,WI,81,3.559
605331,Road Ranger #5004,9666 I-95 Exit 61,Deschutes River Woods,OR,143,3.854
605332,QuikTrip #1706,7832 I-95 Exit 236,Harrisonburg,LA,264,2.974
605333,Bosselman Travel Center #6992,8222 US-287 Exit 379,Rowes Run,PA,105,2.938
605334,Pilot Travel Center #4621,5234 US-287 Exit 176,Peoria,CO,256,2.986
605335,Bosselman Travel Center #4719,2388 State Hwy 6 Exit 190,Virden,NM,118,3.221
605336,TA Travel Center #6596,9528 US-287 Exit 103,Garner,AR,231,3.071
605337,TA Travel Center #4289,5217 US-287 Exit 292,Palm Shores,FL,244,2.948
605338,TA Travel Center #6287,9792 US-287 Exit 38,Lakemont,PA,149,3.000
605339,AMBEST #4067,6921 I-95 Exit 84,Subiaco,AR,24,3.104
605340,TA Travel Center #5767,8471 US-287 Exit 121,Silverdale,KS,160,3.133
605341,Road Ranger #937,2302 I-95 Exit 249,Grizzly Flats,CA,9,3.567
605342,Flying J #8416,7835 I-40 Exit 223,Bluffdale,UT,340,3.554
605343,Petro Stopping Center #675,1355 I-80 Exit 253,Hayti,SD,138,3.029
605344,QuikTrip #9221,2234 State Hwy 6 Exit 114,Vinton,OH,252,3.013
605345,Roadys Truck Stop #2170,4407 State Hwy 6 Exit 36,Puget Island,WA,4,3.762
605346,AMBEST #9926,4092 I-40 Exit 280,El Segundo,CA,12,4.014
605347,Petro Stopping Center #5017,8036 I-95 Exit 146,Sycamore,KY,14,2.920
605348,Road Ranger #5475,1794 US-287 Exit 300,Ephrata,PA,140,3.350
605349,Bosselman Travel Center #309,6803 I-40 Exit 125,South Haven,KS,170,2.858
605350,TA Travel Center #7657,274 State Hwy 6 Exit 39,Haledon,NJ,10,3.233
605351,AMBEST #6030,748 I-40 Exit 395,Beach,ND,307,3.655
605352,Bosselman Travel Center #6052,4108 State Hwy 6 Exit 77,Ravenden,AR,285,3.222
605353,Loves Travel Stop #7656,8012 I-10 Exit 135,Ortley,SD,4,2.993
605354,Petro Stopping Center #7856,9560 State Hwy 6 Exit 187,Jeffersontown,KY,337,2.985
605355,Flying J #1327,2024 US-287 Exit 378,Wildomar,CA,149,3.427
605356,Loves Travel Stop #6998,4998 I-80 Exit 382,Vicksburg,AZ,125,4.001
605357,Road Ranger #9756,8762 I-80 Exit 267,Remsenburg Speonk,NY,274,3.119
605358,QuikTrip #125,764 I-95 Exit 234,Dayton,IL,130,3.420
605359,Loves Travel Stop #9146,9081 State Hwy 6 Exit 283,Marion,IA,71,3.132
605360,Road Ranger #8147,5876 State Hwy 6 Exit 50,Wheeler,IN,301,2.838
605361,AMBEST #8978,9059 State Hwy 6 Exit 96,Albertville,MN,325,3.149
605362,AMBEST #7294,5686 I-10 Exit 178,Harrisburg,SD,243,3.053
605363,Kwik Trip #6765,1642 State Hwy 6 Exit 163,Fairfield,ME,284,3.122
605364,Flying J #207,706 I-10 Exit 318,Lorane,PA,105,3.363
605365,TA Travel Center #2788,456 State Hwy 6 Exit 150,Schram City,IL,206,3.149
605366,Roadys Truck Stop #8097,2917 I-95 Exit 257,Ewing,IL,124,3.220
605367,Roadys Truck Stop #1490,9802 I-10 Exit 157,Vining,MN,366,3.451
605368,TA Travel Center #8343,3009 I-95 Exit 207,West Point,IA,104,3.254
605369,Road Ranger #8471,174 I-80 Exit 224,Norris,SC,160,3.044
605370,Road Ranger #2617,9261 I-40 Exit 119,Montgomery,IL,39,2.753
605371,Sapp Bros #1858,2740 I-80 Exit 381,Goldville,AL,221,2.892
605372,Loves Travel Stop #7336,7681 I-80 Exit 298,Hyden,KY,331,3.324
605373,AMBEST #3123,5751 State Hwy 6 Exit 272,Bladenboro,NC,101,2.605
605374,Kwik Trip #1854,2188 I-80 Exit 9,Economy,PA,167,3.303
605375,Road Ranger #3707,2533 US-287 Exit 71,Colton,SD,218,3.234
605376,Loves Travel Stop #8938,1852 I-80 Exit 126,Woodland,ME,9,3.151
605377,QuikTrip #3580,8700 I-95 Exit 288,Brittany Farms The Highlands,PA,337,3.377
605378,AMBEST #2422,2827 I-40 Exit 70,Quenemo,KS,136,3.200
605379,AMBEST #3357,6904 US-287 Exit 66,Northboro,IA,49,3.134
605380,AMBEST #4568,5549 I-80 Exit 25,Bearcreek,MT,372,3.549
605381,Sapp Bros #939,664 I-95 Exit 296,Bunola,PA,41,3.301
605382,QuikTrip #2012,5368 I-95 Exit 15,Crewe,VA,262,3.149
605383,Sapp Bros #2121,1464 I-10 Exit 33,Arvin,CA,166,3.968
605384,Loves Travel Stop #2812,2747 I-10 Exit 176,Childersburg,AL,31,3.051
605385,Loves Travel Stop #1960,2828 I-95 Exit 234,Tonopah,NV,399,3.705
605386,Kwik Trip #3077,6576 State Hwy 6 Exit 22,Hawk Cove,TX,100,2.888
605387,Bosselman Travel Center #1000,9750 State Hwy 6 Exit 127,Cherry Hill Mall,NJ,286,3.314
605388,Loves Travel Stop #4757,4042 State Hwy 6 Exit 56,Issaquah,WA,308,3.934
605389,Loves Travel Stop #616,4619 US-287 Exit 57,Syracuse,IN,156,3.214
605390,Kwik Trip #8319,2080 State Hwy 6 Exit 163,Somers,CT,385,3.216
605391,Roadys Truck Stop #1152,790 I-95 Exit 179,Lewisville,MN,285,3.183
605392,Kwik Trip #4022,5659 I-95 Exit 34,Bryant,SD,82,3.640
605393,QuikTrip #5599,3832 State Hwy 6 Exit 382,English,IN,95,2.955
605394,Bosselman Travel Center #1016,5899 I-80 Exit 392,Lane,IL,118,3.405
605395,AMBEST #3260,5144 State Hwy 6 Exit 173,Wheeling,MO,7,3.175
605396,Bosselman Travel Center #1247,8030 I-95 Exit 99,Port Wing,WI,183,2.878
605397,Road Ranger #7009,3236 I-10 Exit 194,Unionville,MO,139,3.359
605398,AMBEST #6147,8741 US-287 Exit 260,Rison,AR,283,2.608
605399,Loves Travel Stop #1744,9034 US-287 Exit 180,Mount Healthy,OH,231,2.883
605400,Pilot Travel Center #7350,7494 US-287 Exit 242,Rockford,OH,219,3.117
605401,Roadys Truck Stop #2259,7667 I-40 Exit 30,Shady Hills,FL,364,2.648
605402,Petro Stopping Center #2926,640 I-80 Exit 11,University Of California Davis,CA,243,4.085
605403,Flying J #5816,3934 I-95 Exit 200,Chesterfield,TN,271,3.160
605404,Sapp Bros #7749,8887 I-40 Exit 5,Shubuta,MS,370,3.156
605405,QuikTrip #9296,6393 I-40 Exit 220,Millbrook,AL,310,3.321
605406,Sapp Bros #4120,4369 I-10 Exit 239,Loop,TX,168,3.221
605407,Sapp Bros #1095,7288 US-287 Exit 269,Tioga,PA,51,3.078
605408,Flying J #9778,4395 US-287 Exit 211,Lake Station,IN,382,3.484
605409,Bosselman Travel Center #2854,6651 State Hwy 6 Exit 90,Oak Grove,MO,213,3.101
605410,Sapp Bros #1669,9686 I-10 Exit 268,Cutler,CA,56,3.506
605411,Road Ranger #3839,8853 I-80 Exit 97,Rollinsville,CO,144,3.674
605412,AMBEST #5084,1401 US-287 Exit 173,Hackberry,TX,93,2.888
605413,Bosselman Travel Center #2708,7671 State Hwy 6 Exit 242,Graettinger,IA,348,3.007
605414,Kwik Trip #6843,2023 State Hwy 6 Exit 12,Clinton,MA,30,3.136
605415,Loves Travel Stop #3459,1810 I-40 Exit 125,Coatesville,PA,345,2.939
605416,Loves Travel Stop #8963,7825 I-10 Exit 311,Brookhaven,PA,237,2.936
605417,AMBEST #8693,9587 I-80 Exit 293,Great Falls,VA,124,3.125
605418,QuikTrip #7832,2406 US-287 Exit 284,Caldwell,OH,153,3.098
605419,Pilot Travel Center #948,187 State Hwy 6 Exit 96,Stillmore,GA,325,2.894
605420,Petro Stopping Center #6789,6394 I-10 Exit 203,Plainfield,NJ,2,3.283
605421,Sapp Bros #130,6920 I-95 Exit 291,Gleed,WA,14,4.207
605422,Sapp Bros #6156,2662 I-95 Exit 267,Waynoka,OK,394,3.014
605423,Bosselman Travel Center #7557,3337 State Hwy 6 Exit 327,Nolanville,TX,287,3.049
605424,Pilot Travel Center #4410,1984 I-95 Exit 14,Briggs,TX,89,3.255
605425,Petro Stopping Center #2076,6822 I-10 Exit 398,Energy,IL,54,2.450
605426,Flying J #8265,9440 I-10 Exit 226,Pleasant View,UT,390,3.591
605427,Flying J #627,9409 I-40 Exit 169,Altona,IL,115,3.132
605428,Pilot Travel Center #1998,9781 I-80 Exit 169,Greenfield,WI,64,3.006
605429,Kwik Trip #7104,4723 State Hwy 6 Exit 11,Woodland,WA,133,3.651
605430,Sapp Bros #849,2894 I-80 Exit 43,Enon,OH,128,3.029
605431,QuikTrip #4912,4535 State Hwy 6 Exit 62,Hearne,TX,177,3.171
605432,Flying J #7856,1723 US-287 Exit 378,Las Campanas,NM,363,3.267
605433,Pilot Travel Center #274,8033 US-287 Exit 285,Stonybrook,PA,264,3.116
605434,Roadys Truck Stop #8913,2471 I-40 Exit 42,Heart Butte,MT,74,3.868
605435,Pilot Travel Center #2466,1861 US-287 Exit 74,South Pasadena,CA,208,3.774
605436,QuikTrip #7072,7830 I-95 Exit 187,Urbana,MO,365,3.018
605437,QuikTrip #5228,7676 I-40 Exit 374,North Bend,OH,388,2.718
605438,QuikTrip #2405,6119 I-40 Exit 14,Randolph Afb,TX,224,3.056
605439,Bosselman Travel Center #7738,4109 State Hwy 6 Exit 176,Socorro,TX,264,3.059
605440,Road Ranger #9648,4375 I-95 Exit 357,Brainards,NJ,76,3.174
605441,AMBEST #3549,2056 I-10 Exit 178,Douglas,MI,56,3.374
605442,AMBEST #9238,1384 State Hwy 6 Exit 263,Loomis,MI,102,3.340
605443,Loves Travel Stop #3837,5506 State Hwy 6 Exit 37,Plymouth,NE,317,3.382
605444,Road Ranger #6814,7067 I-10 Exit 57,Marvel,CO,248,3.517
605445,Roadys Truck Stop #6006,8408 I-95 Exit 44,Coahoma,MS,270,3.096
605446,Flying J #7724,6288 I-40 Exit 216,Imlay City,MI,35,2.763
605447,AMBEST #7483,1367 I-80 Exit 182,Pine Valley,NY,175,2.968
605448,Sapp Bros #8961,4451 I-95 Exit 101,Richmond Heights,MO,313,2.734
605449,Loves Travel Stop #7942,8875 I-80 Exit 215,Emmett,MI,137,3.393
605450,Flying J #4519,4576 US-287 Exit 107,Woodson,AR,141,2.934
605451,Pilot Travel Center #3099,8578 I-95 Exit 172,Grasonville,MD,353,3.215
605452,Bosselman Travel Center #1491,1025 I-95 Exit 234,Parishville,NY,232,3.105
605453,Loves Travel Stop #8103,5241 State Hwy 6 Exit 194,Temple City,CA,373,3.613
605454,Bosselman Travel Center #116,3289 I-10 Exit 260,Micro,NC,36,2.901
605455,Kwik Trip #7048,8616 I-80 Exit 83,Guernsey,WY,32,3.812
605456,Flying J #9169,6535 US-287 Exit 149,Rutherford,PA,120,3.109
605457,QuikTrip #154,1829 I-40 Exit 68,Mccullom Lake,IL,202,3.190
605458,Kwik Trip #7620,2334 I-80 Exit 135,O Brien,OR,293,3.706
605459,QuikTrip #6776,1576 I-95 Exit 348,Geddes,SD,113,3.139
605460,QuikTrip #6351,814 I-40 Exit 114,Espaaola,NM,53,3.549
605461,Pilot Travel Center #8836,7108 I-80 Exit 134,Mulkeytown,IL,187,3.183
605462,Sapp Bros #8168,1840 I-95 Exit 72,New Blaine,AR,396,3.393
605463,Roadys Truck Stop #5598,2302 I-80 Exit 234,Mount Croghan,SC,60,2.966
605464,Petro Stopping Center #6804,7033 State Hwy 6 Exit 183,Carnot Moon,PA,214,2.924
605465,Sapp Bros #8975,4199 I-40 Exit 146,Happy Camp,CA,95,3.693
605466,Bosselman Travel Center #1474,1118 I-80 Exit 227,Cambria,CA,137,3.532
605467,Bosselman Travel Center #7493,3271 State Hwy 6 Exit 154,Granite,OR,186,3.392
605468,TA Travel Center #1389,2750 US-287 Exit 312,Williamstown,MA,283,3.343
605469,Road Ranger #7403,7187 I-10 Exit 155,Lansdale,PA,39,2.999
605470,Road Ranger #2331,2085 I-10 Exit 127,Westminster,MD,34,3.249
605471,Road Ranger #1460,4155 I-95 Exit 194,Ames Lake,WA,270,4.186
605472,Road Ranger #883,2865 I-95 Exit 82,Lacoste,TX,296,2.929
605473,QuikTrip #7194,8058 I-10 Exit 91,Fort Plain,NY,92,3.140
605474,Loves Travel Stop #1357,3628 US-287 Exit 15,Pasatiempo,CA,329,3.619
605475,Road Ranger #3827,3195 State Hwy 6 Exit 212,Grassland Colony,SD,266,3.246
605476,Bosselman Travel Center #4818,2406 State Hwy 6 Exit 287,Hudson,MI,106,2.871
605477,Roadys Truck Stop #7892,7985 US-287 Exit 152,Ravena,NY,252,3.268
605478,Sapp Bros #7498,1973 I-95 Exit 170,Woodruff,SC,188,3.422
605479,Petro Stopping Center #9367,7229 I-95 Exit 130,Mckee City,NJ,244,3.178
605480,Roadys Truck Stop #795,4368 I-40 Exit 375,Lone Rock,IA,90,3.269
605481,Kwik Trip #1619,7934 State Hwy 6 Exit 57,Salem,IL,249,3.472
605482,Bosselman Travel Center #4796,4551 US-287 Exit 95,Hostetter,PA,331,3.341
605483,Kwik Trip #3182,9644 State Hwy 6 Exit 110,Summerside,OH,89,3.064
